Kategori,Şehir,İlçe,Firma Adı,Adres,Açıklama,Telefon,E-posta,Web Sitesi,Latitude,Longitude
bayan-kuaforleri,istanbul,umraniye,KADER KUAFÖR(Nebahat Coşkun),"Altınşehir Mah. Tavukçuyolu Cad. Meriç Sok. 1/2 Ümraniye, İstanbul",,02164667677,Veri yok,Veri yok,41.0067490000000,29.1451410000000
bayan-kuaforleri,istanbul,umraniye,EMEL KUAFÖR,"Atatürk Mah. Ufuk Sok. 1 D:1 Ümraniye, İstanbul",,02164819039,Veri yok,Veri yok,41.0251370000000,29.0883750000000
bayan-kuaforleri,istanbul,umraniye,VİLDAN KUAFÖR(Vildan Kesin),"Atatürk Mah. Cici Sok. 4/C Ümraniye, İstanbul",,02165217133,Veri yok,Veri yok,41.0252480000000,29.0891960000000
bayan-kuaforleri,istanbul,umraniye,KUAFÖR ERDOĞAN DEMİR(Erdoğan Demir),"Çamlık Mah. Şehit Burak Kurtuluş Cad. 126/B Ümraniye, İstanbul",,02165947674,Veri yok,Veri yok,41.0015250000000,29.1267920000000
bayan-kuaforleri,istanbul,umraniye,NC KADIN ERKEK KUAFÖRÜ(Songül Saygılı),"İstiklal Mah. Şehzade Cad. 3 Ümraniye, İstanbul",,02166411353,Veri yok,Veri yok,41.0231480000000,29.1018480000000
bayan-kuaforleri,istanbul,umraniye,FM FATİH BAYAN KUAFÖRÜ(Fatih Mehmet Tunçel),"Çakmak Mah. İkbal Cad. 126 Ümraniye, İstanbul",,02163139717,Veri yok,Veri yok,41.0048280000000,29.1245150000000
bayan-kuaforleri,istanbul,umraniye,MSA KUAFÖR- GELİŞLİ DEKORASYON SAN. VE TİC.LTD.ŞTİ.,"İstiklal Mah. Kavaklıdere Cad. 3 Yalçın Apt. K:2 Ümraniye, İstanbul",,02164810809,Veri yok,http://www.msakuafor.com.tr,41.0250360000000,29.0987230000000
bayan-kuaforleri,istanbul,umraniye,DAMLA GÜZELLİK SALONU(Şükran Yıldırım),"Çakmak Mah. Akasya Sok. 34 Ümraniye, İstanbul",,02165946999,Veri yok,Veri yok,41.0126740000000,29.1269170000000
bayan-kuaforleri,istanbul,umraniye,İMAJ BAYAN KUAFÖRÜ- BOZDOĞAN GIDA VE GÜZELLİK SALONLARI SAN.TİC.LTD.ŞTİ. (Ahmet Bozdoğan),"Atatürk Mah. Gürbüz Sok. 1/B Ümraniye, İstanbul",,02163282520,Veri yok,Veri yok,41.0257500000000,29.0925940000000
bayan-kuaforleri,istanbul,umraniye,SUU KUAFÖR(Gülden Çocuk),"Atatürk Mah. Alemdağ Cad. 67/1 Ümraniye, İstanbul",,02164437826,Veri yok,Veri yok,41.0253520000000,29.0917800000000
bayan-kuaforleri,istanbul,umraniye,STUDIO COIFFURE(Eren Temel),"Esenşehir Mah. Baraj Yolu Cad. 17 Ümraniye, İstanbul",,02165081699,Veri yok,Veri yok,41.0085740000000,29.1772410000000
bayan-kuaforleri,istanbul,umraniye,BELİNDA BAYAN KUAFÖRÜ(İhsan Kaya),"Yamanevler Mah. Alemdağ Cad. Tolay Sok. 2 Dk:1 Ümraniye, İstanbul",,02164616678,Veri yok,Veri yok,41.0254440000000,29.0991030000000
bayan-kuaforleri,istanbul,umraniye,SALON YILMAZ YILDIRIM BAYAN KAFÖRÜ(Yılmaz Irmak),"Yukarı Dudullu Mah. Alemdağ Cad. 802 Ümraniye, İstanbul",,02165408177,Veri yok,Veri yok,41.0162840000000,29.1601550000000
bayan-kuaforleri,istanbul,umraniye,ZARİF KUAFÖR(Zarife Barut),"Ihlamurkuyu Mah. Huzur Sok. 8 K:2 Ümraniye, İstanbul",,02166114075,Veri yok,Veri yok,41.0181830000000,29.1355050000000
bayan-kuaforleri,istanbul,umraniye,İLKNUR KUAFÖR(İlknur Gündem),"Namık Kemal Mah. Sütçü İmam Cad. 98 Dk:2 Ümraniye, İstanbul",,02165200040,Veri yok,Veri yok,41.0236480000000,29.0930180000000
bayan-kuaforleri,istanbul,umraniye,TUAL BAYAN KUAFÖRÜ(Hakan Canpolat),"Atatürk Mah. İrfan Sok. 3/C Ümraniye, İstanbul",,02165233966,tual_hakan_@hotmail.com,Veri yok,41.0252520000000,29.0878290000000
bayan-kuaforleri,istanbul,umraniye,ARZUM KUAFÖR(Arzu Öte),"Şerifali Mah. Açıkyüz Sok. 4 Ümraniye, İstanbul",,02164666267,Veri yok,Veri yok,41.0049490000000,29.1449730000000
bayan-kuaforleri,istanbul,umraniye,SERDAR KUAFÖR(Serdar Bal),"Elmalıkent Mah. Atatürk Cad. 3 Ümraniye, İstanbul",,02166300849,ser_82.4@hotmail.com,Veri yok,41.0330880000000,29.0963580000000
bayan-kuaforleri,istanbul,umraniye,FREZYA BAYAN KUAFÖRÜ(Emine Baltacı Kızıler),"Yamanevler Mah. Tolay Sok. 18 Ümraniye, İstanbul",,02166343353,Veri yok,Veri yok,41.0268670000000,29.0987650000000
bayan-kuaforleri,istanbul,umraniye,MILANO KUAFÖR(Dilaver Durdu),"Necip Fazıl Mah. Alemdağ Cad. Ümraniye, İstanbul",,02163651986,Veri yok,Veri yok,41.0175840000000,29.1751980000000
bayan-kuaforleri,istanbul,umraniye,KUAFÖR SELMA(Selma Keçici),"Esenevler Mah. Yunus Emre Cad. Ebabil Sok. 27/A Ümraniye, İstanbul",,02164810728,Veri yok,Veri yok,41.0140950000000,29.0908350000000
bayan-kuaforleri,istanbul,umraniye,ESTEA KUAFÖR(Hüseyin Yeşil),"İstiklal Mah. Yeşil Sok. 79 Ümraniye, İstanbul",,02165230857,huseyin__gsyesil@hotmail.com,Veri yok,41.0247090000000,29.0980980000000
bayan-kuaforleri,istanbul,umraniye,STAR SAÇ TASARIMI(Mecit Yıldırım),"Namık Kemal Mah. Sütçü İmam Cad. 90 K:2 D:2 Ümraniye, İstanbul",,02165058815,Veri yok,Veri yok,41.0236590000000,29.0924970000000
bayan-kuaforleri,istanbul,umraniye,KUAFÖR SEZER(Sezer Koyun),"Çakmak Mah. Mekan Sok. 1/B Ümraniye, İstanbul",,02165900537,Veri yok,Veri yok,41.0194600000000,29.1254480000000
bayan-kuaforleri,istanbul,umraniye,IŞILTI BAYAN KUAFÖRÜ(Gülcan Karakaş),"Mehmet Akif Mah. Tarık Buğra Sok. 24/A Ümraniye, İstanbul",,02163655370,Veri yok,Veri yok,41.0074790000000,29.1342900000000
bayan-kuaforleri,istanbul,umraniye,SHOW TIME BAYAN KUAFÖRÜ,"Tepeüstü Mah. Doğanevler Cad. 42 Özşenbahçe Sit. C Blok Dk:3 Ümraniye, İstanbul",,02164991586,Veri yok,Veri yok,41.0134060000000,29.1373970000000
bayan-kuaforleri,istanbul,umraniye,ES KUAFÖR(Köksal İnce),"Yukarı Dudullu Mah. Necip Fazıl Blv. 1 Asya Park Avm Dk:83 Ümraniye, İstanbul",,02164995836,Veri yok,Veri yok,41.0159430000000,29.1642600000000
bayan-kuaforleri,istanbul,umraniye,İMAJ BAYAN KUAFÖRÜ(Zöhre Aksakal),"Atatürk Mah. Demokrasi Cad. 85 Sarıgazi, Ümraniye, İstanbul",,02166211581,Veri yok,Veri yok,41.0292620000000,29.0892790000000
bayan-kuaforleri,istanbul,umraniye,PRİNCEES KUAFÖR(Hacıkaşif Karaca),"İstiklal Mah. Alemdağ Cad. 226 Dk:1 Ümraniye, İstanbul",,02163280032,princeeskuaforumraniye@gmail.com,Veri yok,41.0246980000000,29.1027240000000
bayan-kuaforleri,istanbul,umraniye,VAROL BAYAN KUAFÖRÜ(Varol Arslan),"Atatürk Mah. Alemdağ Cad. 120 D:2 Ümraniye, İstanbul",,02163447668,Veri yok,Veri yok,41.0254000000000,29.0944100000000
bayan-kuaforleri,istanbul,umraniye,DURU BAYAN KUAFÖRÜ(Hamide Parlak),"İstiklal Mah. Anafartalar Cad. 43 Ümraniye, İstanbul",,02164430420,Veri yok,Veri yok,41.0114980000000,29.1001520000000
bayan-kuaforleri,istanbul,umraniye,KÖŞK KUAFÖR(Ticay Yılmaz),"Atatürk Mah. Nefis Sok. 5/A Ümraniye, İstanbul",,02163296353,Veri yok,Veri yok,41.0242660000000,29.0871630000000
bayan-kuaforleri,istanbul,umraniye,SALON HAPPY LADY(Meltem Çalık),"Tatlısu Mah. Göksu Cad. 69 Ümraniye, İstanbul",,02165945616,Veri yok,Veri yok,41.0010410000000,29.1386140000000
bayan-kuaforleri,istanbul,umraniye,SALON MISS ÇAMLIK ŞUBESİ(Tayfun Taştan),"Çamlık Mah. Mercimek Sok. 60 Ümraniye, İstanbul",,02165947478,Veri yok,http://www.salonmiss.com.tr,41.0056380000000,29.1271480000000
bayan-kuaforleri,istanbul,umraniye,ŞEVVAL BAYAN KUAFÖRÜ(İsmail Özgen),"Adem Yavuz Mah. Şehzade Mehmet Cad. 2 Ümraniye, İstanbul",,02166114250,Veri yok,Veri yok,41.0194400000000,29.1554090000000
bayan-kuaforleri,istanbul,umraniye,STÜDYO KUAFÖR(Pınar Vardar Emek),"Çakmak Mah. Tepeüstü Sok. My Club Town Ümraniye, İstanbul",,02166501950,Veri yok,Veri yok,41.0213890000000,29.1278390000000
bayan-kuaforleri,istanbul,umraniye,ESO BAYAN VE ERKEK KUAFÖRÜ,"Atatürk Mah. Alemdağ Cad. Çeşme Sok. 1 Ümraniye, İstanbul",,02165202100,Veri yok,Veri yok,41.0255180000000,29.0909720000000
bayan-kuaforleri,istanbul,umraniye,STİL BAYAN KUAFÖRÜ(Ali Fodul),"Atatürk Mah. Kartal Sok. 2 Ümraniye, İstanbul",,02164619579,Veri yok,Veri yok,41.0276940000000,29.0972250000000
bayan-kuaforleri,istanbul,umraniye,BERNA BAYAN KUAFÖRÜ(Berna İneciklioğlu),"Huzur Mah. Tadım Sok. 32/C Ümraniye, İstanbul",,05376150465,erdinc7880@gmail.com,http://bernakuafor.com,41.0286051540170,29.1581230846480
bayan-kuaforleri,istanbul,umraniye,ERER BAYAN KUAFÖRÜ,"Atakent Mah. Birlik Cad. 10/2 Ümraniye, İstanbul",,02164614501,Veri yok,Veri yok,41.0228860000000,29.0974740000000
bayan-kuaforleri,istanbul,umraniye,ERER BAYAN KUAFÖRÜ(Sadık Bozkurt),"Atakent Mah. Reşitpaşa Cad. 47 Ümraniye, İstanbul",,02164617610,Veri yok,Veri yok,41.0189520000000,29.1061120000000
bayan-kuaforleri,istanbul,umraniye,SEMA BAYAN KUAFÖRÜ(Sema Özer),"Sefa Mah. Bahçelievler Cad. 4 Sancaktepe, Ümraniye, İstanbul",,02164845802,Veri yok,Veri yok,41.0137210000000,29.2454690000000
bayan-kuaforleri,istanbul,umraniye,FUNDA KUAFÖR(Hasan Durmuşoğlu),"İstiklal Mah. Türkay Sok. 2/C Ümraniye, İstanbul",,02164812437,Veri yok,Veri yok,41.0156070000000,29.0968900000000
bayan-kuaforleri,istanbul,umraniye,TENNUR KUAFÖR,"Atatürk Mah. Alemdağ Cad. 2 Ümraniye, İstanbul",,05321512710,Veri yok,Veri yok,41.0243200000000,29.0841520000000
bayan-kuaforleri,istanbul,umraniye,GÜL KUAFÖR(Gül Bal),"Atatürk Mah. Alemdağ Cad. Cici Sok. 2 Tarım Kredi Kooperatifi İş Mrk. K:1 Ümraniye, İstanbul",,02163286360,Veri yok,Veri yok,41.0251730000000,29.0892080000000
bayan-kuaforleri,istanbul,umraniye,Harun Raşit Elmülk,"Adem Yavuz Mah. Ümraniye, İstanbul",,05433156249,Veri yok,Veri yok,41.0224730000000,29.1552350000000
bayan-kuaforleri,istanbul,umraniye,ANGEL BAYAN KUAFÖRÜ(Cem Batmaz),"Namık Kemal Mah. Çilek Sok. Ümraniye, İstanbul",,02163444943,Veri yok,Veri yok,41.0229750000000,29.0908660000000
bayan-kuaforleri,istanbul,umraniye,EŞ BAYAN KUAFÖRÜ,"Yukarı Dudullu Mah. Acısu Cad. 49 Ümraniye, İstanbul",,02163933985,Veri yok,Veri yok,41.0110750000000,29.1483490000000
bayan-kuaforleri,istanbul,umraniye,Vedat Boz,"Atatürk Mah. Cömert Sok. 90 Bahar Apt. Ümraniye, İstanbul",,02165235098,Veri yok,Veri yok,41.0251440000000,29.0927900000000
bayan-kuaforleri,istanbul,umraniye,DOLUNAY KUAFÖR(Sami Nakaş),"Atakent Mah. Mithat Paşa Cad. Ümraniye, İstanbul",,02164611083,Veri yok,Veri yok,41.0230410000000,29.1094120000000
bayan-kuaforleri,istanbul,umraniye,SB BAYAN KUAFÖRÜ(Bayram Ekmekci),"İnkilap Mah. Şehit Onbaşı Cad. Kirazlı Sok. 72/B Ümraniye, İstanbul",,05360610019,sbbayankuafor@gmail.com,Veri yok,41.0359446290520,29.1104089827850
bayan-kuaforleri,istanbul,umraniye,NAZLIM BAYAN KUAFÖRÜ(Hatice Şimşek),"Alemdağ Cad. 191/C Çakmak, Ümraniye, İstanbul",,02166341114,Veri yok,Veri yok,41.0211700000000,29.1197190000000
bayan-kuaforleri,istanbul,umraniye,GÜMÜŞ BAYAN KUAFÖRÜ,"Atakent Mah. Akdeniz Cad. 2 Dk:1 Ümraniye, İstanbul",,02163296798,Veri yok,Veri yok,41.0225020000000,29.1141760000000
bayan-kuaforleri,istanbul,umraniye,PARİS EM KUAFÖR(Erhan Özkan),"Mimar Sinan Mah. Çavuşbaşı Cad. Özge Sok. 3 Çekmeköy, Ümraniye, İstanbul",,02166428045,Veri yok,Veri yok,41.0311140000000,29.1736560000000
bayan-kuaforleri,istanbul,umraniye,YOSUN KUAFÖR(Onur Yeşilyurt),"Namık Kemal Mah. Yunus Emre Cad. 17 Ümraniye, İstanbul",,02163443960,Veri yok,Veri yok,40.9832860000000,29.1567830000000
dovme-piercing-ve-ekipmanlari,istanbul,bagcilar,TATTOO ART,"Yenişehir Mah. Barajyolu Cad. 40 Ataşehir, İstanbul",,02166290314,Veri yok,Veri yok,40.9940480000000,29.1357720000000
dovme-piercing-ve-ekipmanlari,istanbul,bagcilar,BLAC INK TATTO0(Çağrı Parlak),"Firuzağa Mah. Çukurcuma Cad. 44 K:1 D:3 Cihangir, Beyoğlu, İstanbul",,05310834282,blacinkmail@gmail.com,Veri yok,41.0316950000000,28.9805760000000
dovme-piercing-ve-ekipmanlari,istanbul,bagcilar,TATTOO PARK(Ümit Taner Tuncalı),"Kuştepe Mah. Mecidiyeköy Yolu Cad. 12 Şişli, İstanbul",,02122132264,tattooparkdovme@outlook.com,http://www.tattooparkdovme.com,41.0673700000000,28.9922000000000
dovme-piercing-ve-ekipmanlari,istanbul,bagcilar,INKCITY TATTOO- BUGÜN EMLAK DANIŞMANLIĞI İNŞAAT DÖVME SANATLARI TEKSİL SAN. VE TİC.LTD.ŞTİ.,"Katip Mustafa Çelebi Mah. Meşelik Sok. 3/C Beyoğlu, İstanbul",,02122454554,Veri yok,Veri yok,41.0356800000000,28.9834840000000
dovme-piercing-ve-ekipmanlari,istanbul,bagcilar,BIG TATTOO,"Atatürk Mah. Esentepe Sok. 6 Küçükçekmece, İstanbul",Dövme ve Piercing Uygulama ve Satış,02125488181,tattoosimilar@gmail.com,http://www.tattoosimilar.com,41.0551400000000,28.7932590000000
dovme-piercing-ve-ekipmanlari,istanbul,bagcilar,HAKAN GERÇEK TATTOO(Hakan Gerçek),"Fenerbahçe Mah. Cemil Topuzlu Cad. 27/B Enön Apt. Kadıköy, İstanbul",,02163607613,Veri yok,Veri yok,40.9725590000000,29.0509310000000
dovme-piercing-ve-ekipmanlari,istanbul,bagcilar,DÖVMECİ AVCILAR(Sema Bayrak),"Ambarlı Mah. Şamlı Sok. 26 K:1 Avcılar, İstanbul",,05314247576,dragons4444@hotmail.com,Veri yok,40.9809510123450,28.7214347721550
dovme-piercing-ve-ekipmanlari,istanbul,bagcilar,TATTOO TIME,"Şirinevler Mah. Meriç Sok. 72 Toyak Plaza Bahçelievler, İstanbul",,02126525552,tattootime@gmail.com,Veri yok,40.9921360000000,28.8445260000000
dovme-piercing-ve-ekipmanlari,istanbul,bagcilar,GOLDEN ARROW STREET TATTOO VE PIERCING(Emre Oral Gönenç),"Caferağa Mah. Miralay Nazım Sok. Kadıköy, İstanbul",Dövme ve Piercing Stüdyosu,02163377718,Veri yok,http://www.goldenarrow.com.tr,40.9881220000000,29.0279500000000
dovme-piercing-ve-ekipmanlari,istanbul,bagcilar,CRAZY WORLD TATTOO,"Duatepe Mah. Ergenekon Cad. 85/A Şişli, İstanbul",,02122403779,crazyworldtattoo@hotmail.com,Veri yok,41.0532831812160,28.9831126614040
dovme-piercing-ve-ekipmanlari,istanbul,bagcilar,NEKO TATTOO- İRİS GÖRSEL İLETİŞİM HİZMETLERİ LTD.ŞTİ.,"Süadiye Mah. Bağdat Cad. Yazanlar Sok. 5 Vardar Apt. D:2 Kadıköy, İstanbul",,02164105509,nekoartstudio@gmail.com,Veri yok,40.9597470000000,29.0799920000000
dovme-piercing-ve-ekipmanlari,istanbul,bagcilar,MOR GÜMÜŞ DÖVMECİ(Serkan Doğan),"Atatürk Mah. Alemdağ Cad. Karanfil Sok. 8/B Ümraniye, İstanbul",Dövme Uygulaması ve Ekipmanları Satışı,02164815578,ozcandogan1917@hotmail.com,Veri yok,41.0258090000000,29.0914070000000
dovme-piercing-ve-ekipmanlari,istanbul,bagcilar,SHADOWS TATTOO(Çoşkun Tağrikulu),"Kuloğlu Mah. İstiklal Cad. 131 Atlas Pasajı Dk:7 Beyoğlu, İstanbul",,02122438503,Veri yok,http://shadowstattoo.com,41.0336680000000,28.9797500000000
dovme-piercing-ve-ekipmanlari,istanbul,bagcilar,VELİ DOĞAN SOKAK 44 TATTOO(Çilveli Doğan),"Cumhuriyet Mah. Teyyareci Fehmi Sok. 16 K:2 Osmanbey, Şişli, İstanbul",Dövme Yapımı,05353404971,Veri yok,Veri yok,41.0524250000000,28.9860760000000
dovme-piercing-ve-ekipmanlari,istanbul,bagcilar,STUDIO KIRMIZI TATTOO SHOP(Atalay İşigüzel),"Hüseyinağa Mah. Balo Sok. 3 D:2 Beyoğlu, İstanbul",,02122510018,info@studiokirmizi.com,http://studiokirmizi.com,41.0343490000000,28.9785790000000
dovme-piercing-ve-ekipmanlari,istanbul,bagcilar,GHOST TATTOO(Mehmet Ali Genç),"Cevizlik Mah. Ebuzziya Cad. 35 D:2 Bakırköy, İstanbul",,02125709111,reaktor5@hotmail.com,Veri yok,40.9762050000000,28.8751780000000
dovme-piercing-ve-ekipmanlari,istanbul,bagcilar,ELEPHANT TATTOO & PIERCING(Aysel İlter),"Caddebostan Mah. Bağdat Cad. İskele Sok. 316 Kadıköy, İstanbul",,02163850510,info@elephant-tattoo.com,http://www.elephant-tattoo.com,40.9656240000000,29.0668170000000
dovme-piercing-ve-ekipmanlari,istanbul,bagcilar,REDWOLF TATTOO,"Asmalı Mescit Mah. İstiklal Cad. 108 Aznavur Pasajı K:5 Beyoğlu, İstanbul",,05055715829,redwolftattoo@hotmail.com,http://www.redwolftattoo.com,41.0333070000000,28.9767910000000
dovme-piercing-ve-ekipmanlari,istanbul,bagcilar,RED & BLACK TATTOO,"Piri Mehmet Paşa Mah. Silivri, İstanbul",,05514068978,Veri yok,Veri yok,41.0777740000000,28.2400770000000
dovme-piercing-ve-ekipmanlari,istanbul,bagcilar,DEVENİNNALI TATTOO AND PİERCİNG STUDİO(Elif Göktaş Serdaroğlu),"Taksim, Beyoğlu, İstanbul",,05415425626,Veri yok,Veri yok,41.0379100000000,28.9849770000000
dovme-piercing-ve-ekipmanlari,istanbul,kartal,TATTOO ART,"Yenişehir Mah. Barajyolu Cad. 40 Ataşehir, İstanbul",,02166290314,Veri yok,Veri yok,40.9940480000000,29.1357720000000
dovme-piercing-ve-ekipmanlari,istanbul,kartal,INKCITY TATTOO- BUGÜN EMLAK DANIŞMANLIĞI İNŞAAT DÖVME SANATLARI TEKSİL SAN. VE TİC.LTD.ŞTİ.,"Katip Mustafa Çelebi Mah. Meşelik Sok. 3/C Beyoğlu, İstanbul",,02122454554,Veri yok,Veri yok,41.0356800000000,28.9834840000000
dovme-piercing-ve-ekipmanlari,istanbul,kartal,REDWOLF TATTOO,"Asmalı Mescit Mah. İstiklal Cad. 108 Aznavur Pasajı K:5 Beyoğlu, İstanbul",,05055715829,redwolftattoo@hotmail.com,http://www.redwolftattoo.com,41.0333070000000,28.9767910000000
dovme-piercing-ve-ekipmanlari,istanbul,kartal,HOROZ TATTOO(Tolga Hasan Uçağı),"Zeytinlik Mah. Yakut Sok. 36/A Bakırköy, İstanbul",,02126608882,Veri yok,Veri yok,40.9788030000000,28.8706960000000
dovme-piercing-ve-ekipmanlari,istanbul,kartal,ANGEL TATTOO(İsmail Mete İpek),"Merkez Mah. Şamlı Sok. 33/D Avcılar, İstanbul",,02125092064,Veri yok,http://angeltattoostudio.com,40.9810810000000,28.7206080000000
dovme-piercing-ve-ekipmanlari,istanbul,kartal,ATV SEVGİ İZİ PROJESİ,"Çobançeşme Mah. Bahçelievler, İstanbul",,05301513151,i.cananguney@hotmail.com,http://www.benibuldular.com,41.0019160000000,28.8633730000000
dovme-piercing-ve-ekipmanlari,istanbul,kartal,CRAZY WORLD TATTOO,"Duatepe Mah. Ergenekon Cad. 85/A Şişli, İstanbul",,02122403779,crazyworldtattoo@hotmail.com,Veri yok,41.0532831812160,28.9831126614040
dovme-piercing-ve-ekipmanlari,istanbul,kartal,VELİ DOĞAN SOKAK 44 TATTOO(Çilveli Doğan),"Cumhuriyet Mah. Teyyareci Fehmi Sok. 16 K:2 Osmanbey, Şişli, İstanbul",Dövme Yapımı,05353404971,Veri yok,Veri yok,41.0524250000000,28.9860760000000
dovme-piercing-ve-ekipmanlari,istanbul,kartal,SHADOWS TATTOO(Çoşkun Tağrikulu),"Kuloğlu Mah. İstiklal Cad. 131 Atlas Pasajı Dk:7 Beyoğlu, İstanbul",,02122438503,Veri yok,http://shadowstattoo.com,41.0336680000000,28.9797500000000
dovme-piercing-ve-ekipmanlari,istanbul,kartal,STUDIO KIRMIZI TATTOO SHOP(Atalay İşigüzel),"Hüseyinağa Mah. Balo Sok. 3 D:2 Beyoğlu, İstanbul",,02122510018,info@studiokirmizi.com,http://studiokirmizi.com,41.0343490000000,28.9785790000000
dovme-piercing-ve-ekipmanlari,istanbul,kartal,BRAINERS INK,"Caferağa Mah. Bahariye Cad. 70 Beyaz Saray Apt. D:2 Kadıköy, İstanbul",,02163300980,info@brainersink.com,http://www.brainersink.com,40.9869490000000,29.0281090000000
dovme-piercing-ve-ekipmanlari,istanbul,kartal,TATTOO MIX(Mehmet Ali Pehlivan),"Firuzağa Mah. Defterdar Yokuşu 45 Beyoğlu, İstanbul",,02122962419,1tattoomix@gmail.com,http://www.tattoomix.com.tr,41.0600620000000,28.9874620000000
dovme-piercing-ve-ekipmanlari,istanbul,kartal,GOLDEN ARROWE(Nurhan Şener Öner),"Caferağa Mah. Sakızgülü Sok. 21 Işık Apt. D:1 Kadıköy, İstanbul",,02163474556,Veri yok,Veri yok,40.9875430000000,29.0269790000000
dovme-piercing-ve-ekipmanlari,istanbul,kartal,ARAGON ART TATTOO & PIERCING,"Atakent Mah. 242. Sok. 19 Küçükçekmece, İstanbul",,05325775354,info@dovme.net,http://www.dovme.net,41.0379497925930,28.7839961965930
dovme-piercing-ve-ekipmanlari,istanbul,kartal,MILLER INK. DÖVME SALONU(Timuçin Değirmenci),"Hürriyet Mah. Cumhuriyet Cad. 16 Önay Garden Residance K:7 D:175 Esenyurt, İstanbul",,05302329959,timucindegirmenci01@gmail.com,http://timucindegirmenci.com,41.0166417146690,28.6530964576750
dovme-piercing-ve-ekipmanlari,istanbul,kartal,GHETTA TATTOO(Okan Kuduoğlu),"Yalı Mah. Fırın Sok. 6/B Maltepe, İstanbul",,02163527988,Veri yok,Veri yok,40.9212310000000,29.1288790000000
dovme-piercing-ve-ekipmanlari,istanbul,kartal,AMAZON DÖVME(Nimet Arıkan),"Türkali Mah. Yeniyol Sok. 1 D:1 Beşiktaş, İstanbul",,05323868930,info@amazondovme.com,http://www.amazondovme.com,41.0454460000000,29.0027640000000
dovme-piercing-ve-ekipmanlari,istanbul,kartal,TATTOO PARK(Ümit Taner Tuncalı),"Kuştepe Mah. Mecidiyeköy Yolu Cad. 12 Şişli, İstanbul",,02122132264,tattooparkdovme@outlook.com,http://www.tattooparkdovme.com,41.0673700000000,28.9922000000000
dovme-piercing-ve-ekipmanlari,istanbul,kartal,RED & BLACK TATTOO,"Piri Mehmet Paşa Mah. Silivri, İstanbul",,05514068978,Veri yok,Veri yok,41.0777740000000,28.2400770000000
dovme-piercing-ve-ekipmanlari,istanbul,kartal,ÇINAR TATTOO(Çınar Topaklı),"Bozca Sok. 8 Cesur Apt. Beşiktaş, İstanbul",,05353129232,Veri yok,Veri yok,41.0464510200000,29.0018188800000
dovme-piercing-ve-ekipmanlari,istanbul,kartal,GOLDEN ARROW(Nurhan Şener Öner),"Caferağa Mah. Sakız Gülü Sok. 24/5 Göynük Apt. Kadıköy, İstanbul",,02164505490,Veri yok,Veri yok,40.9872330000000,29.0274900000000
dovme-piercing-ve-ekipmanlari,istanbul,kartal,DEVENİNNALI TATTOO AND PİERCİNG STUDİO(Elif Göktaş Serdaroğlu),"Taksim, Beyoğlu, İstanbul",,05415425626,Veri yok,Veri yok,41.0379100000000,28.9849770000000
dovme-piercing-ve-ekipmanlari,istanbul,kartal,TATTOO ROYAL(Yusuf Zorşahin),"Bahçeşehir 1. Kısım Mah. 3. Cad. 50 Kc Grup E Çrş. K:1 Başakşehir, İstanbul",,05318152630,Veri yok,Veri yok,41.0804679600000,28.6906431600000
dovme-piercing-ve-ekipmanlari,istanbul,kartal,HEFEN ART STORE,"Ortamahalle Mah. Demirkapı Cad. Özen Sok. 17 Bayrampaşa, İstanbul",,05314082925,Veri yok,http://www.hefenart.com,41.0360940000000,28.9094770000000
dovme-piercing-ve-ekipmanlari,istanbul,kartal,BLACK SEA TATTOO(Ruhsel Donbalak),"İstiklal Cad. 165/1 Beyoğlu, İstanbul",,02122528055,Veri yok,Veri yok,41.0326420000000,28.9765930000000
dovme-piercing-ve-ekipmanlari,istanbul,kartal,LUCKY HANDS,"Katip Mustafa Çelebi Mah. Abdullah Sok. 1 Bengisu Apt. Beyoğlu, İstanbul",,05319470540,Veri yok,Veri yok,41.0352650100000,28.9836568800000
dovme-piercing-ve-ekipmanlari,istanbul,kartal,KOBAY KRONİK TATTOO- KRONİK TATTOO VÜCUT SÜSLEME HEDİYELİK EŞYA TEKSTİL SAN. VE DIŞ TİC.LTD.ŞTİ.,"Meşrutiyet Mah. Rumeli Cad. 42 Şişli, İstanbul",,05358408383,Veri yok,Veri yok,41.0531400000000,28.9892820000000
dovme-piercing-ve-ekipmanlari,istanbul,kartal,İSTANBUL DÖVME SALONU(Fatma Arı),"Merkez Mah. Oktay Cebeci Sok. 22 K:5 D:12 Şişli, İstanbul",,05372666090,Veri yok,Veri yok,41.0577870000000,28.9852270000000
dovme-piercing-ve-ekipmanlari,istanbul,kartal,İSİS TATTOO PIERCING(Murat Aykır),"Atatürk Mah. İkitelli Cad. 148 Küçükçekmece, İstanbul",,05302473809,Veri yok,Veri yok,41.0534090000000,28.7955200000000
dovme-piercing-ve-ekipmanlari,istanbul,kartal,SİLİVRİ TATTOO,"Alibey Mah. Özkan Taşkın Sok. 5/H Silivri, İstanbul",,05334339924,Veri yok,Veri yok,41.0755310000000,28.2521210000000
dovme-piercing-ve-ekipmanlari,istanbul,kartal,ENDLESS TATTOO(Diğdem Cındık),"Zeytinlik Mah. Yakut Sok. 5 D:1 Bakırköy, İstanbul",,02125713501,Veri yok,Veri yok,40.9789820000000,28.8736450000000
